"date","product_id","region_id","product_category","demand","day_of_week","day_of_month","week_of_year","month","quarter","is_weekend","is_federal_holiday","is_ramadan","ramadan_day","is_pre_raya_window","is_pre_cny_window","is_mega_sale","mega_sale_base_magnitude","is_school_holiday","is_government_payday_window","is_private_payday_window","social_media_index","competitor_activity_index","marketing_spend_myr"
"2023-07-12","P001","BRN","Fashion","88","2","12","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1355","0.6426","586.34"
"2023-07-13","P001","BRN","Fashion","110","3","13","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1662","0.4511","596.06"
"2023-07-14","P001","BRN","Fashion","117","4","14","28","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0813","0.4041","692.12"
"2023-07-15","P001","BRN","Fashion","91","5","15","28","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2561","0.2943","461.85"
"2023-07-16","P001","BRN","Fashion","107","6","16","28","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.1952","0.1181","527.93"
"2023-07-17","P001","BRN","Fashion","92","0","17","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2672","0.418","474.06"
"2023-07-18","P001","BRN","Fashion","83","1","18","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1829","0.0411","351.87"
"2023-07-19","P001","BRN","Fashion","96","2","19","29","7","3","0","1","0","0","0","0","0","0.0","0","0","0","0.2193","0.2247","493.25"
"2023-07-20","P001","BRN","Fashion","112","3","20","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4068","0.5724","350.42"
"2023-07-21","P001","BRN","Fashion","105","4","21","29","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1014","0.2218","460.94"
"2023-07-22","P001","BRN","Fashion","111","5","22","29","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.3199","0.5015","389.89"
"2023-07-23","P001","BRN","Fashion","83","6","23","29","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4364","0.1335","532.91"
"2023-07-24","P001","BRN","Fashion","104","0","24","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.1015","0.0844","441.61"
"2023-07-25","P001","BRN","Fashion","111","1","25","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.1949","0.5842","366.11"
"2023-07-26","P001","BRN","Fashion","116","2","26","30","7","3","0","0","0","0","0","0","0","0.0","0","1","0","0.2796","0.5395","564.92"
"2023-07-27","P001","BRN","Fashion","103","3","27","30","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.7324","0.1196","454.72"
"2023-07-28","P001","BRN","Fashion","101","4","28","30","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0454","0.0887","467.59"
"2023-07-29","P001","BRN","Fashion","101","5","29","30","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.048","0.526","426.67"
"2023-07-30","P001","BRN","Fashion","95","6","30","30","7","3","1","0","0","0","0","0","0","0.0","0","0","0","0.554","0.611","586.18"
"2023-07-31","P001","BRN","Fashion","95","0","31","31","7","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2946","0.7574","520.29"
"2023-08-01","P001","BRN","Fashion","119","1","1","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.0948","0.3329","454.02"
"2023-08-02","P001","BRN","Fashion","104","2","2","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.1734","0.2291","356.45"
"2023-08-03","P001","BRN","Fashion","100","3","3","31","8","3","0","0","0","0","0","0","0","0.0","0","0","1","0.4309","0.45","688.3"
"2023-08-04","P001","BRN","Fashion","114","4","4","31","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.089","0.1311","648.45"
"2023-08-05","P001","BRN","Fashion","93","5","5","31","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4468","0.4515","608.23"
"2023-08-06","P001","BRN","Fashion","91","6","6","31","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4854","0.4906","447.26"
"2023-08-07","P001","BRN","Fashion","89","0","7","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.585","0.0907","462.43"
"2023-08-08","P001","BRN","Fashion","259","1","8","32","8","3","0","0","0","0","0","0","1","4.5","0","0","0","0.7531","0.4495","1590.15"
"2023-08-09","P001","BRN","Fashion","94","2","9","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3226","0.7915","432.96"
"2023-08-10","P001","BRN","Fashion","103","3","10","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2089","0.2709","425.8"
"2023-08-11","P001","BRN","Fashion","112","4","11","32","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4172","0.2846","609.39"
"2023-08-12","P001","BRN","Fashion","102","5","12","32","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.4507","0.4274","495.86"
"2023-08-13","P001","BRN","Fashion","99","6","13","32","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.3826","0.5384","416.01"
"2023-08-14","P001","BRN","Fashion","91","0","14","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.2841","0.1489","571.45"
"2023-08-15","P001","BRN","Fashion","110","1","15","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.3128","0.173","456.96"
"2023-08-16","P001","BRN","Fashion","103","2","16","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.1504","0.2659","351.55"
"2023-08-17","P001","BRN","Fashion","91","3","17","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.5987","0.0738","414.89"
"2023-08-18","P001","BRN","Fashion","111","4","18","33","8","3","0","0","0","0","0","0","0","0.0","1","0","0","0.3391","0.3079","461.26"
"2023-08-19","P001","BRN","Fashion","110","5","19","33","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.3048","0.5563","516.5"
"2023-08-20","P001","BRN","Fashion","92","6","20","33","8","3","1","0","0","0","0","0","0","0.0","1","0","0","0.1893","0.2222","512.88"
"2023-08-21","P001","BRN","Fashion","106","0","21","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5697","0.1767","592.08"
"2023-08-22","P001","BRN","Fashion","97","1","22","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.198","0.1642","482.22"
"2023-08-23","P001","BRN","Fashion","115","2","23","34","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4495","0.3269","465.08"
"2023-08-24","P001","BRN","Fashion","143","3","24","34","8","3","0","0","0","0","0","0","0","0.0","0","1","0","0.3587","0.0461","593.38"
"2023-08-25","P001","BRN","Fashion","124","4","25","34","8","3","0","0","0","0","0","0","0","0.0","0","1","0","0.3563","0.0187","573.4"
"2023-08-26","P001","BRN","Fashion","116","5","26","34","8","3","1","0","0","0","0","0","0","0.0","0","1","0","0.1404","0.3065","483.99"
"2023-08-27","P001","BRN","Fashion","97","6","27","34","8","3","1","0","0","0","0","0","0","0.0","0","0","0","0.0642","0.1548","521.9"
"2023-08-28","P001","BRN","Fashion","111","0","28","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5142","0.5903","464.35"
"2023-08-29","P001","BRN","Fashion","109","1","29","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.6831","0.2979","412.84"
"2023-08-30","P001","BRN","Fashion","131","2","30","35","8","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2279","0.229","664.79"
"2023-08-31","P001","BRN","Fashion","146","3","31","35","8","3","0","1","0","0","0","0","0","0.0","0","0","0","0.171","0.8174","459.36"
"2023-09-01","P001","BRN","Fashion","116","4","1","35","9","3","0","0","0","0","0","0","0","0.0","0","0","1","0.3508","0.5266","522.12"
"2023-09-02","P001","BRN","Fashion","111","5","2","35","9","3","1","0","0","0","0","0","0","0.0","0","0","1","0.3267","0.3361","386.35"
"2023-09-03","P001","BRN","Fashion","110","6","3","35","9","3","1","0","0","0","0","0","0","0.0","0","0","1","0.5291","0.0374","555.23"
"2023-09-04","P001","BRN","Fashion","84","0","4","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.1191","0.1326","409.56"
"2023-09-05","P001","BRN","Fashion","104","1","5","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2349","0.1881","625.85"
"2023-09-06","P001","BRN","Fashion","110","2","6","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4165","0.0311","634.81"
"2023-09-07","P001","BRN","Fashion","119","3","7","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3825","0.2607","542.42"
"2023-09-08","P001","BRN","Fashion","133","4","8","36","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.551","0.2272","508.62"
"2023-09-09","P001","BRN","Fashion","363","5","9","36","9","3","1","0","0","0","0","0","1","5.5","0","0","0","0.7657","0.3854","1457.83"
"2023-09-10","P001","BRN","Fashion","87","6","10","36","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4604","0.0797","496.43"
"2023-09-11","P001","BRN","Fashion","95","0","11","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2308","0.4517","530.69"
"2023-09-12","P001","BRN","Fashion","113","1","12","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.4271","0.0534","506.73"
"2023-09-13","P001","BRN","Fashion","118","2","13","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2996","0.2148","573.63"
"2023-09-14","P001","BRN","Fashion","135","3","14","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5088","0.0811","431.13"
"2023-09-15","P001","BRN","Fashion","127","4","15","37","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.0129","0.1467","614.61"
"2023-09-16","P001","BRN","Fashion","151","5","16","37","9","3","1","1","0","0","0","0","0","0.0","0","0","0","0.1025","0.066","468.3"
"2023-09-17","P001","BRN","Fashion","103","6","17","37","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.4647","0.3117","444.06"
"2023-09-18","P001","BRN","Fashion","114","0","18","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2714","0.1991","527.2"
"2023-09-19","P001","BRN","Fashion","105","1","19","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3685","0.2541","531.99"
"2023-09-20","P001","BRN","Fashion","129","2","20","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.2827","0.3504","369.75"
"2023-09-21","P001","BRN","Fashion","119","3","21","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3601","0.2989","463.92"
"2023-09-22","P001","BRN","Fashion","106","4","22","38","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.3611","0.3619","337.1"
"2023-09-23","P001","BRN","Fashion","120","5","23","38","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.3428","0.2401","449.32"
"2023-09-24","P001","BRN","Fashion","134","6","24","38","9","3","1","0","0","0","0","0","0","0.0","0","1","0","0.1224","0.1032","452.55"
"2023-09-25","P001","BRN","Fashion","117","0","25","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.0762","0.2665","522.31"
"2023-09-26","P001","BRN","Fashion","146","1","26","39","9","3","0","0","0","0","0","0","0","0.0","0","1","0","0.0898","0.3303","440.92"
"2023-09-27","P001","BRN","Fashion","112","2","27","39","9","3","0","1","0","0","0","0","0","0.0","0","0","0","0.4337","0.0361","458.67"
"2023-09-28","P001","BRN","Fashion","113","3","28","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.451","0.1853","597.79"
"2023-09-29","P001","BRN","Fashion","122","4","29","39","9","3","0","0","0","0","0","0","0","0.0","0","0","0","0.5097","0.2012","654.81"
"2023-09-30","P001","BRN","Fashion","114","5","30","39","9","3","1","0","0","0","0","0","0","0.0","0","0","0","0.2054","0.1046","430.93"
"2023-10-01","P001","BRN","Fashion","114","6","1","39","10","4","1","0","0","0","0","0","0","0.0","0","0","1","0.4235","0.5439","576.44"
"2023-10-02","P001","BRN","Fashion","122","0","2","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.7218","0.5506","529.09"
"2023-10-03","P001","BRN","Fashion","124","1","3","40","10","4","0","0","0","0","0","0","0","0.0","0","0","1","0.5889","0.6706","369.59"
"2023-10-04","P001","BRN","Fashion","122","2","4","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.15","0.089","440.66"
"2023-10-05","P001","BRN","Fashion","131","3","5","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1774","0.0569","300.0"
"2023-10-06","P001","BRN","Fashion","120","4","6","40","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1918","0.398","524.27"
"2023-10-07","P001","BRN","Fashion","120","5","7","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.2971","0.5467","419.24"
"2023-10-08","P001","BRN","Fashion","107","6","8","40","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.5758","0.1692","510.04"
"2023-10-09","P001","BRN","Fashion","102","0","9","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.6623","0.0459","692.82"
"2023-10-10","P001","BRN","Fashion","428","1","10","41","10","4","0","0","0","0","0","0","1","5.5","0","0","0","0.7745","0.6156","1858.46"
"2023-10-11","P001","BRN","Fashion","147","2","11","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.7854","0.3874","442.47"
"2023-10-12","P001","BRN","Fashion","143","3","12","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2347","0.1733","424.34"
"2023-10-13","P001","BRN","Fashion","133","4","13","41","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.6886","0.3451","596.97"
"2023-10-14","P001","BRN","Fashion","118","5","14","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.2569","0.219","424.64"
"2023-10-15","P001","BRN","Fashion","113","6","15","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.3085","0.4044","574.33"
"2023-10-16","P001","BRN","Fashion","126","0","16","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3375","0.4617","705.19"
"2023-10-17","P001","BRN","Fashion","102","1","17","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2491","0.4761","550.66"
"2023-10-18","P001","BRN","Fashion","128","2","18","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1569","0.4085","588.8"
"2023-10-19","P001","BRN","Fashion","143","3","19","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1452","0.6475","580.1"
"2023-10-20","P001","BRN","Fashion","121","4","20","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1332","0.2399","458.22"
"2023-10-21","P001","BRN","Fashion","131","5","21","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.6006","0.2306","521.76"
"2023-10-22","P001","BRN","Fashion","122","6","22","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1435","0.1944","428.27"
"2023-10-23","P001","BRN","Fashion","105","0","23","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5803","0.2084","596.74"
"2023-10-24","P001","BRN","Fashion","145","1","24","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.483","0.5924","418.62"
"2023-10-25","P001","BRN","Fashion","144","2","25","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.3295","0.2754","552.57"
"2023-10-26","P001","BRN","Fashion","160","3","26","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.1279","0.4336","584.88"
"2023-10-27","P001","BRN","Fashion","144","4","27","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1721","0.1431","463.13"
"2023-10-28","P001","BRN","Fashion","141","5","28","43","10","4","1","1","0","0","0","0","0","0.0","0","0","0","0.2138","0.4418","445.93"
"2023-10-29","P001","BRN","Fashion","122","6","29","43","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.3986","0.348","487.27"
"2023-10-30","P001","BRN","Fashion","125","0","30","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3811","0.1137","433.07"
"2023-10-31","P001","BRN","Fashion","119","1","31","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0324","0.5069","511.73"
"2023-11-01","P001","BRN","Fashion","151","2","1","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1924","0.0715","431.23"
"2023-11-02","P001","BRN","Fashion","144","3","2","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1884","0.0767","436.66"
"2023-11-03","P001","BRN","Fashion","165","4","3","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1916","0.4548","541.02"
"2023-11-04","P001","BRN","Fashion","140","5","4","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.4888","0.1631","546.32"
"2023-11-05","P001","BRN","Fashion","131","6","5","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.2392","0.3095","477.99"
"2023-11-06","P001","BRN","Fashion","142","0","6","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.083","0.0782","376.52"
"2023-11-07","P001","BRN","Fashion","131","1","7","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.422","0.0864","587.81"
"2023-11-08","P001","BRN","Fashion","135","2","8","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4642","0.1814","466.37"
"2023-11-09","P001","BRN","Fashion","141","3","9","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.8709","0.0934","654.67"
"2023-11-10","P001","BRN","Fashion","124","4","10","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.7988","0.1092","490.07"
"2023-11-11","P001","BRN","Fashion","717","5","11","45","11","4","1","0","0","0","0","0","1","10.0","0","0","0","0.8711","0.9468","1530.55"
"2023-11-12","P001","BRN","Fashion","173","6","12","45","11","4","1","1","0","0","0","0","0","0.0","0","0","0","0.1406","0.5451","467.62"
"2023-11-13","P001","BRN","Fashion","113","0","13","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.4964","0.1853","518.26"
"2023-11-14","P001","BRN","Fashion","125","1","14","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.357","0.1518","760.74"
"2023-11-15","P001","BRN","Fashion","143","2","15","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2166","0.3878","473.83"
"2023-11-16","P001","BRN","Fashion","143","3","16","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.3062","0.2574","595.72"
"2023-11-17","P001","BRN","Fashion","156","4","17","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0301","0.2245","506.8"
"2023-11-18","P001","BRN","Fashion","139","5","18","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.2166","0.1131","588.03"
"2023-11-19","P001","BRN","Fashion","121","6","19","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.3922","0.1726","355.11"
"2023-11-20","P001","BRN","Fashion","140","0","20","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3029","0.3896","645.87"
"2023-11-21","P001","BRN","Fashion","148","1","21","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2989","0.2274","525.58"
"2023-11-22","P001","BRN","Fashion","131","2","22","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3423","0.063","479.92"
"2023-11-23","P001","BRN","Fashion","153","3","23","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4124","0.4512","567.75"
