"date","product_id","region_id","day_of_week","month","is_weekend","is_mega_sale","is_ramadan","is_pre_raya_window","is_pre_cny_window","viral_shock_active","any_shock_active","elasticity_coefficient","demand_forecast","inventory_level","competitor_price","base_price","realized_demand","stockout_flag"
"2023-09-02","P001","BRN","5","9","1","0","0","0","0","0","0","-1.92","117","4801","71.2","89.0","97","0"
"2023-09-03","P001","BRN","6","9","1","0","0","0","0","0","0","-1.92","121","4697","70.34","89.0","104","0"
"2023-09-04","P001","BRN","0","9","0","0","0","0","0","0","0","-1.92","87","4605","71.2","89.0","92","0"
"2023-09-05","P001","BRN","1","9","0","0","0","0","0","0","0","-1.92","84","4506","68.6","89.0","99","0"
"2023-09-06","P001","BRN","2","9","0","0","0","0","0","0","0","-1.92","85","4408","77.54","89.0","98","0"
"2023-09-07","P001","BRN","3","9","0","0","0","0","0","0","0","-1.92","99","4305","71.51","89.0","103","0"
"2023-09-08","P001","BRN","4","9","0","0","0","0","0","0","0","-1.92","151","4184","72.46","89.0","121","0"
"2023-09-09","P001","BRN","5","9","1","1","0","0","0","0","1","-2.592","432","3484","73.02","89.0","700","0"
"2023-09-10","P001","BRN","6","9","1","0","0","0","0","0","0","-1.92","76","3386","69.81","89.0","98","0"
"2023-09-11","P001","BRN","0","9","0","0","0","0","0","0","0","-1.92","104","3305","71.2","89.0","81","0"
"2023-09-12","P001","BRN","1","9","0","0","0","0","0","0","0","-1.92","85","3174","68.15","89.0","131","0"
"2023-09-13","P001","BRN","2","9","0","0","0","0","0","0","0","-1.92","109","3075","71.6","89.0","99","0"
"2023-09-14","P001","BRN","3","9","0","0","0","0","0","0","0","-1.92","141","2959","71.38","89.0","116","0"
"2023-09-15","P001","BRN","4","9","0","0","0","0","0","0","0","-1.92","140","2831","71.2","89.0","128","0"
"2023-09-16","P001","BRN","5","9","1","0","0","0","0","0","0","-1.92","139","2678","71.2","89.0","153","0"
"2023-09-17","P001","BRN","6","9","1","0","0","0","0","0","0","-1.92","102","2557","71.96","89.0","121","0"
"2023-09-18","P001","BRN","0","9","0","0","0","0","0","0","0","-1.92","113","2459","71.2","89.0","98","0"
"2023-09-19","P001","BRN","1","9","0","0","0","0","0","0","0","-1.92","88","2354","71.8","89.0","105","0"
"2023-09-20","P001","BRN","2","9","0","0","0","0","0","0","0","-1.92","145","2197","73.53","89.0","157","0"
"2023-09-21","P001","BRN","3","9","0","0","0","0","0","0","0","-1.92","122","2070","79.96","89.0","127","0"
"2023-09-22","P001","BRN","4","9","0","0","0","0","0","0","0","-1.92","96","8717","75.89","89.0","103","0"
"2023-09-23","P001","BRN","5","9","1","0","0","0","0","0","0","-1.92","119","8596","75.94","89.0","121","0"
"2023-09-24","P001","BRN","6","9","1","0","0","0","0","0","0","-1.92","152","8452","80.17","89.0","144","0"
"2023-09-25","P001","BRN","0","9","0","0","0","0","0","0","0","-1.92","106","8333","76.48","89.0","119","0"
"2023-09-26","P001","BRN","1","9","0","0","0","0","0","0","0","-1.92","126","8178","78.25","89.0","155","0"
"2023-09-27","P001","BRN","2","9","0","0","0","0","0","0","0","-1.92","97","8082","81.65","89.0","96","0"
"2023-09-28","P001","BRN","3","9","0","0","0","0","0","0","0","-1.92","146","7955","76.66","89.0","127","0"
"2023-09-29","P001","BRN","4","9","0","0","0","0","0","0","0","-1.92","135","7828","77.73","89.0","127","0"
"2023-09-30","P001","BRN","5","9","1","0","0","0","0","0","0","-1.92","101","7729","73.46","89.0","99","0"
"2023-10-01","P001","BRN","6","10","1","0","0","0","0","0","0","-1.92","116","7611","71.2","89.0","118","0"
"2023-10-02","P001","BRN","0","10","0","0","0","0","0","0","0","-1.92","126","7489","71.2","89.0","122","0"
"2023-10-03","P001","BRN","1","10","0","0","0","0","0","0","0","-1.92","125","7365","71.2","89.0","124","0"
"2023-10-04","P001","BRN","2","10","0","0","0","0","0","0","0","-1.92","114","7253","72.27","89.0","112","0"
"2023-10-05","P001","BRN","3","10","0","0","0","0","0","0","0","-1.92","109","7119","71.2","89.0","134","0"
"2023-10-06","P001","BRN","4","10","0","0","0","0","0","0","0","-1.92","110","6982","81.7","89.0","137","0"
"2023-10-07","P001","BRN","5","10","1","0","0","0","0","0","0","-1.92","113","6876","94.32","89.0","106","0"
"2023-10-08","P001","BRN","6","10","1","0","0","0","0","0","0","-1.92","118","6777","80.64","89.0","99","0"
"2023-10-09","P001","BRN","0","10","0","0","0","0","0","0","0","-1.92","104","6688","69.62","89.0","89","0"
"2023-10-10","P001","BRN","1","10","0","1","0","0","0","0","1","-2.592","457","6017","62.66","89.0","671","0"
"2023-10-11","P001","BRN","2","10","0","0","0","0","0","0","0","-1.92","127","5858","71.2","89.0","159","0"
"2023-10-12","P001","BRN","3","10","0","0","0","0","0","0","0","-1.92","139","5683","65.15","89.0","175","0"
"2023-10-13","P001","BRN","4","10","0","0","0","0","0","0","0","-1.92","150","5522","71.84","89.0","161","0"
"2023-10-14","P001","BRN","5","10","1","0","0","0","0","0","0","-1.92","100","5401","63.65","89.0","121","0"
"2023-10-15","P001","BRN","6","10","1","0","0","0","0","0","0","-1.92","136","5298","71.2","89.0","103","0"
"2023-10-16","P001","BRN","0","10","0","0","0","0","0","0","0","-1.92","128","5149","74.5","89.0","149","0"
"2023-10-17","P001","BRN","1","10","0","0","0","0","0","0","0","-1.92","110","5030","71.2","89.0","119","0"
"2023-10-18","P001","BRN","2","10","0","0","0","0","0","0","0","-1.92","99","4896","69.02","89.0","134","0"
"2023-10-19","P001","BRN","3","10","0","0","0","0","0","0","0","-1.92","155","4766","71.2","89.0","130","0"
"2023-10-20","P001","BRN","4","10","0","0","0","0","0","0","0","-1.92","108","4624","76.12","89.0","142","0"
"2023-10-21","P001","BRN","5","10","1","0","0","0","0","0","0","-1.92","132","4499","71.2","89.0","125","0"
"2023-10-22","P001","BRN","6","10","1","0","0","0","0","0","0","-1.92","104","4370","71.2","89.0","129","0"
"2023-10-23","P001","BRN","0","10","0","0","0","0","0","0","0","-1.92","118","4253","71.2","89.0","117","0"
"2023-10-24","P001","BRN","1","10","0","0","0","0","0","0","0","-1.92","127","4131","71.2","89.0","122","0"
"2023-10-25","P001","BRN","2","10","0","0","0","0","0","0","0","-1.92","152","4005","67.65","89.0","126","0"
"2023-10-26","P001","BRN","3","10","0","0","0","0","0","0","0","-1.92","167","3825","71.2","89.0","180","0"
"2023-10-27","P001","BRN","4","10","0","0","0","0","0","0","0","-1.92","149","3678","71.2","89.0","147","0"
"2023-10-28","P001","BRN","5","10","1","0","0","0","0","0","0","-1.92","138","3524","72.61","89.0","154","0"
"2023-10-29","P001","BRN","6","10","1","0","0","0","0","0","0","-1.92","130","3401","62.81","89.0","123","0"
"2023-10-30","P001","BRN","0","10","0","0","0","0","0","0","0","-1.92","124","3262","73.38","89.0","139","0"
"2023-10-31","P001","BRN","1","10","0","0","0","0","0","0","0","-1.92","115","3120","71.2","89.0","142","0"
"2023-11-01","P001","BRN","2","11","0","0","0","0","0","0","0","-1.92","164","2968","71.2","89.0","152","0"
"2023-11-02","P001","BRN","3","11","0","0","0","0","0","0","0","-1.92","179","2832","69.25","89.0","136","0"
"2023-11-03","P001","BRN","4","11","0","0","0","0","0","0","0","-1.92","164","2660","72.64","89.0","172","0"
"2023-11-04","P001","BRN","5","11","1","0","0","0","0","0","0","-1.92","118","2501","71.2","89.0","159","0"
"2023-11-05","P001","BRN","6","11","1","0","0","0","0","0","0","-1.92","127","2376","62.72","89.0","125","0"
"2023-11-06","P001","BRN","0","11","0","0","0","0","0","0","0","-1.92","153","2249","64.09","89.0","127","0"
"2023-11-07","P001","BRN","1","11","0","0","0","0","0","0","0","-1.92","125","2109","71.2","89.0","140","0"
"2023-11-08","P001","BRN","2","11","0","0","0","0","0","0","0","-1.92","112","1992","66.15","89.0","117","0"
"2023-11-09","P001","BRN","3","11","0","0","0","0","0","0","0","-1.92","145","8580","71.2","89.0","162","0"
"2023-11-10","P001","BRN","4","11","0","0","0","0","0","0","0","-1.92","121","8451","72.44","89.0","129","0"
"2023-11-11","P001","BRN","5","11","1","1","0","0","0","0","1","-2.592","663","7109","69.65","89.0","1342","0"
"2023-11-12","P001","BRN","6","11","1","0","0","0","0","0","0","-1.92","179","6950","73.78","89.0","159","0"
"2023-11-13","P001","BRN","0","11","0","0","0","0","0","0","0","-1.92","125","6853","71.2","89.0","97","0"
"2023-11-14","P001","BRN","1","11","0","0","0","0","0","0","0","-1.92","119","6732","64.64","89.0","121","0"
"2023-11-15","P001","BRN","2","11","0","0","0","0","0","0","0","-1.92","157","6585","71.2","89.0","147","0"
"2023-11-16","P001","BRN","3","11","0","0","0","0","0","0","0","-1.92","145","6446","71.2","89.0","139","0"
"2023-11-17","P001","BRN","4","11","0","0","0","0","0","0","0","-1.92","137","6304","71.2","89.0","142","0"
"2023-11-18","P001","BRN","5","11","1","0","0","0","0","0","0","-1.92","107","6161","69.7","89.0","143","0"
"2023-11-19","P001","BRN","6","11","1","0","0","0","0","0","0","-1.92","124","6054","70.93","89.0","107","0"
"2023-11-20","P001","BRN","0","11","0","0","0","0","0","0","0","-1.92","139","5905","68.29","89.0","149","0"
"2023-11-21","P001","BRN","1","11","0","0","0","0","0","0","0","-1.92","135","5747","71.2","89.0","158","0"
"2023-11-22","P001","BRN","2","11","0","0","0","0","0","0","0","-1.92","122","5632","66.53","89.0","115","0"
"2023-11-23","P001","BRN","3","11","0","0","0","0","0","0","0","-1.92","132","5494","71.78","89.0","138","0"
"2023-11-24","P001","BRN","4","11","0","0","0","0","0","0","0","-1.92","161","5306","71.2","89.0","188","0"
"2023-11-25","P001","BRN","5","11","1","0","0","0","0","0","0","-1.92","130","5157","72.87","89.0","149","0"
"2023-11-26","P001","BRN","6","11","1","0","0","0","0","0","0","-1.92","164","5009","73.53","89.0","148","0"
"2023-11-27","P001","BRN","0","11","0","0","0","0","0","0","0","-1.92","125","4875","78.93","89.0","134","0"
"2023-11-28","P001","BRN","1","11","0","0","0","0","0","0","0","-1.92","115","4704","79.98","89.0","171","0"
"2023-11-29","P001","BRN","2","11","0","0","0","0","0","0","0","-1.92","162","4557","79.94","89.0","147","0"
"2023-11-30","P001","BRN","3","11","0","0","0","0","0","0","0","-1.92","161","4362","82.92","89.0","195","0"
"2023-12-01","P001","BRN","4","12","0","0","0","0","0","0","0","-1.92","199","4187","84.29","89.0","175","0"
"2023-12-02","P001","BRN","5","12","1","0","0","0","0","0","0","-1.92","134","4007","78.47","89.0","180","0"
"2023-12-03","P001","BRN","6","12","1","0","0","0","0","0","0","-1.92","187","3873","85.14","89.0","134","0"
"2023-12-04","P001","BRN","0","12","0","0","0","0","0","0","0","-1.92","119","3758","86.8","89.0","115","0"
"2023-12-05","P001","BRN","1","12","0","0","0","0","0","0","0","-1.92","147","3595","85.33","89.0","163","0"
"2023-12-06","P001","BRN","2","12","0","0","0","0","0","0","0","-1.92","117","3459","84.74","89.0","136","0"
"2023-12-07","P001","BRN","3","12","0","0","0","0","0","0","0","-1.92","128","3307","81.67","89.0","152","0"
"2023-12-08","P001","BRN","4","12","0","0","0","0","0","0","0","-1.92","123","3151","85.74","89.0","156","0"
"2023-12-09","P001","BRN","5","12","1","0","0","0","0","0","0","-1.92","121","3014","81.07","89.0","137","0"
"2023-12-10","P001","BRN","6","12","1","0","0","0","0","0","0","-1.92","142","2862","71.15","89.0","152","0"
"2023-12-11","P001","BRN","0","12","0","0","0","0","0","0","0","-1.92","134","2721","72.43","89.0","141","0"
"2023-12-12","P001","BRN","1","12","0","1","0","0","0","0","1","-2.592","797","1354","68.84","89.0","1367","0"
"2023-12-13","P001","BRN","2","12","0","0","0","0","0","0","0","-1.92","118","7985","71.2","89.0","119","0"
"2023-12-14","P001","BRN","3","12","0","0","0","0","0","0","0","-1.92","131","7836","73.37","89.0","149","0"
"2023-12-15","P001","BRN","4","12","0","0","0","0","0","0","0","-1.92","154","7659","72.1","89.0","177","0"
"2023-12-16","P001","BRN","5","12","1","0","0","0","0","0","0","-1.92","141","7507","75.16","89.0","152","0"
"2023-12-17","P001","BRN","6","12","1","0","0","0","0","0","0","-1.92","144","7375","77.21","89.0","132","0"
"2023-12-18","P001","BRN","0","12","0","0","0","0","0","0","0","-1.92","116","7226","80.05","89.0","149","0"
"2023-12-19","P001","BRN","1","12","0","0","0","0","0","0","0","-1.92","130","7108","77.2","89.0","118","0"
"2023-12-20","P001","BRN","2","12","0","0","0","0","0","0","0","-1.92","168","6938","75.92","89.0","170","0"
"2023-12-21","P001","BRN","3","12","0","0","0","0","0","0","0","-1.92","146","6800","71.2","89.0","138","0"
"2023-12-22","P001","BRN","4","12","0","0","0","0","0","0","0","-1.92","197","6661","71.2","89.0","139","0"
"2023-12-23","P001","BRN","5","12","1","0","0","0","0","0","0","-1.92","172","6505","68.69","89.0","156","0"
"2023-12-24","P001","BRN","6","12","1","0","0","0","0","0","0","-1.92","179","6361","71.2","89.0","144","0"
"2023-12-25","P001","BRN","0","12","0","0","0","0","0","0","0","-1.92","177","6156","71.2","89.0","205","0"
"2023-12-26","P001","BRN","1","12","0","0","0","0","0","0","0","-1.92","223","5953","71.66","89.0","203","0"
"2023-12-27","P001","BRN","2","12","0","0","0","0","0","0","0","-1.92","137","5794","62.82","89.0","159","0"
"2023-12-28","P001","BRN","3","12","0","0","0","0","0","0","0","-1.92","168","5596","71.2","89.0","198","0"
"2023-12-29","P001","BRN","4","12","0","0","0","0","0","0","0","-1.92","134","5473","69.88","89.0","123","0"
"2023-12-30","P001","BRN","5","12","1","0","0","0","0","0","0","-1.92","146","5297","73.29","89.0","176","0"
"2023-12-31","P001","BRN","6","12","1","0","0","0","0","0","0","-1.92","163","5120","76.19","89.0","177","0"
"2024-01-01","P001","BRN","0","1","0","1","0","0","0","0","1","-2.592","566","4039","63.64","89.0","1081","0"
"2024-01-02","P001","BRN","1","1","0","0","0","0","0","0","0","-1.92","127","3887","71.2","89.0","152","0"
"2024-01-03","P001","BRN","2","1","0","0","0","0","0","0","0","-1.92","162","3749","74.43","89.0","138","0"
"2024-01-04","P001","BRN","3","1","0","0","0","0","0","0","0","-1.92","160","3572","75.17","89.0","177","0"
"2024-01-05","P001","BRN","4","1","0","0","0","0","0","0","0","-1.92","184","3367","74.72","89.0","205","0"
"2024-01-06","P001","BRN","5","1","1","0","0","0","0","0","0","-1.92","143","3176","84.39","89.0","191","0"
"2024-01-07","P001","BRN","6","1","1","0","0","0","0","0","0","-1.92","124","3033","87.36","89.0","143","0"
"2024-01-08","P001","BRN","0","1","0","0","0","0","0","0","0","-1.92","160","2890","81.7","89.0","143","0"
"2024-01-09","P001","BRN","1","1","0","0","0","0","0","0","0","-1.92","141","2757","75.79","89.0","133","0"
"2024-01-10","P001","BRN","2","1","0","0","0","0","0","0","0","-1.92","158","2609","82.93","89.0","148","0"
"2024-01-11","P001","BRN","3","1","0","0","0","0","0","0","0","-1.92","153","2427","83.96","89.0","182","0"
"2024-01-12","P001","BRN","4","1","0","0","0","0","0","0","0","-1.92","166","2260","85.23","89.0","167","0"
"2024-01-13","P001","BRN","5","1","1","0","0","0","0","0","0","-1.92","148","2109","85.25","89.0","151","0"
"2024-01-14","P001","BRN","6","1","1","0","0","0","0","0","0","-1.92","158","1945","88.01","89.0","164","0"
"2024-01-15","P001","BRN","0","1","0","0","0","0","0","0","0","-1.92","152","8561","79.05","89.0","134","0"
"2024-01-16","P001","BRN","1","1","0","0","0","0","0","0","0","-1.92","137","8413","78.42","89.0","148","0"
"2024-01-17","P001","BRN","2","1","0","0","0","0","0","0","0","-1.92","164","8249","78.21","89.0","164","0"
"2024-01-18","P001","BRN","3","1","0","0","0","0","0","0","0","-1.92","157","8087","75.85","89.0","162","0"
"2024-01-19","P001","BRN","4","1","0","0","0","0","0","0","0","-1.92","169","7945","76.48","89.0","142","0"
"2024-01-20","P001","BRN","5","1","1","0","0","0","1","0","1","-1.92","151","7787","76.7","89.0","158","0"
"2024-01-21","P001","BRN","6","1","1","0","0","0","1","0","1","-1.92","159","7620","77.48","89.0","167","0"
"2024-01-22","P001","BRN","0","1","0","0","0","0","1","0","1","-1.92","155","7495","73.5","89.0","125","0"
"2024-01-23","P001","BRN","1","1","0","0","0","0","1","0","1","-1.92","164","7354","71.2","89.0","141","0"
"2024-01-24","P001","BRN","2","1","0","0","0","0","1","0","1","-1.92","202","7131","71.2","89.0","223","0"
"2024-01-25","P001","BRN","3","1","0","0","0","0","1","0","1","-1.92","160","6929","71.2","89.0","202","0"
"2024-01-26","P001","BRN","4","1","0","0","0","0","1","0","1","-1.92","202","6739","71.2","89.0","190","0"
"2024-01-27","P001","BRN","5","1","1","0","0","0","1","0","1","-1.92","154","6581","75.63","89.0","158","0"
"2024-01-28","P001","BRN","6","1","1","0","0","0","1","0","1","-1.92","151","6412","82.32","89.0","169","0"
"2024-01-29","P001","BRN","0","1","0","0","0","0","1","0","1","-1.92","171","6222","85.23","89.0","190","0"
"2024-01-30","P001","BRN","1","1","0","0","0","0","1","0","1","-1.92","186","6057","95.87","89.0","165","0"
"2024-01-31","P001","BRN","2","1","0","0","0","0","1","0","1","-1.92","181","5821","92.18","89.0","236","0"
"2024-02-01","P001","BRN","3","2","0","0","0","0","1","0","1","-1.92","270","5597","87.07","89.0","224","0"
"2024-02-02","P001","BRN","4","2","0","1","0","0","1","0","1","-2.592","471","4677","66.55","89.0","920","0"
"2024-02-03","P001","BRN","5","2","1","0","0","0","1","0","1","-1.92","227","4470","66.91","89.0","207","0"
"2024-02-04","P001","BRN","6","2","1","0","0","0","1","0","1","-1.92","221","4248","71.2","89.0","222","0"
"2024-02-05","P001","BRN","0","2","0","0","0","0","1","0","1","-1.92","171","4048","72.53","89.0","200","0"
"2024-02-06","P001","BRN","1","2","0","0","0","0","1","0","1","-1.92","245","3839","71.8","89.0","209","0"
"2024-02-07","P001","BRN","2","2","0","0","0","0","1","0","1","-1.92","237","3625","71.2","89.0","214","0"
"2024-02-08","P001","BRN","3","2","0","0","0","0","1","0","1","-1.92","273","3347","71.83","89.0","278","0"
"2024-02-09","P001","BRN","4","2","0","0","0","0","1","0","1","-1.92","245","3076","69.95","89.0","271","0"
"2024-02-10","P001","BRN","5","2","1","0","0","0","0","0","0","-1.92","234","2747","71.2","89.0","329","0"
"2024-02-11","P001","BRN","6","2","1","0","0","0","0","0","0","-1.92","213","2561","74.55","89.0","186","0"
"2024-02-12","P001","BRN","0","2","0","0","0","0","0","0","0","-1.92","252","2304","65.58","89.0","257","0"
"2024-02-13","P001","BRN","1","2","0","0","0","0","0","0","0","-1.92","200","2070","71.2","89.0","234","0"
"2024-02-14","P001","BRN","2","2","0","0","0","0","0","0","0","-1.92","180","8612","71.2","89.0","208","0"
"2024-02-15","P001","BRN","3","2","0","0","0","0","0","0","0","-1.92","212","8420","71.2","89.0","192","0"
"2024-02-16","P001","BRN","4","2","0","0","0","0","0","0","0","-1.92","172","8224","71.27","89.0","196","0"
"2024-02-17","P001","BRN","5","2","1","0","0","0","0","0","0","-1.92","114","8072","76.85","89.0","152","0"
"2024-02-18","P001","BRN","6","2","1","0","0","0","0","0","0","-1.92","136","7946","86.41","89.0","126","0"
"2024-02-19","P001","BRN","0","2","0","0","0","0","0","0","0","-1.92","99","7820","82.26","89.0","126","0"
